PDB,AbStruc_loops,AbStruc_amide_amide_interactions,AbStruc_amide_ring_interactions,AbStruc_beta_bridges,AbStruc_carbon_pi_interactions,AbStruc_cation_pi_interactions,AbStruc_donor_pi_interactions,AbStruc_beta_strands,AbStruc_threeten_helices,AbStruc_alpha_helices,AbStruc_pi_helices,AbStruc_total_interactions,AbStruc_metsulphur_pi_interactions,AbStruc_beta_bends,AbStruc_beta_turns,AbStruc_aromatic_interactions,AbStruc_atom_atom_sum,AbStruc_atom_plane_sum,AbStruc_carbonyl_interactions,AbStruc_covbonds,AbStruc_mean_interaction_distance,AbStruc_hbonds,AbStruc_hydrophobic_interactions,AbStruc_ibonds,AbStruc_phi_angle,AbStruc_plane_plane_interactions,AbStruc_pbonds,AbStruc_proximal_interactions,AbStruc_psi_angle,AbStruc_vdw_interactions,AbStruc_vdw_clashes,AbStruc_weak_hbonds,AbStruc_weak_pbonds,AbStruc_folding_energy,AbStruc_unfolded_charge,AbStruc_folded_charge,AbStruc_sasa,AbStruc_schains_sasa,AbStruc_lauer_SAP,AbStruc_lauer_DI,AbStruc_free_cys,AbStruc_cys_bridges,AbStruc_pcharge_hetrgen,AbStruc_ncharge_hetrgen,AbStruc_plane_group_interactions,AbStruc_folded_pI,AbStruc_unfolded_pI
5MHS,58,16,9,0,35,2,8,110,12,0,0,8836,3,22,29,45,8755,46,54,2,4.299396785875962,186,661,24,-81.37403106689453,10,250,8187,100.89350891113281,132,433,166,251,22.06,3.56,2.46,10740.31038942182,8093.566794721594,30.552716436411767,30.35222643641177,4,2,6.0809594451991655,4.543954724219914,25,8.43,8.94
5MP5,53,9,9,3,58,4,13,115,9,0,0,8840,12,19,32,35,8723,84,45,2,4.319851809954751,187,626,26,-81.04154205322266,15,250,8285,97.93028259277344,121,315,164,217,24.72,7.83,6.81,10714.382900347373,8209.468204806384,27.062180615233853,26.507165615233852,4,2,5.996896793392593,5.371391938530375,18,9.63,9.6
5MP6,48,8,10,5,41,0,8,110,9,0,0,9003,0,15,45,80,8922,49,49,1,4.295592580251027,199,582,26,-78.7754135131836,14,284,8337,99.9150390625,139,445,167,227,23.66,5.54,7.51,10452.045551008914,8135.86801075612,29.660517339937467,29.048452339937466,4,2,4.181886121131356,4.470444646117798,18,9.62,9.28
5MUQ,54,11,11,3,45,4,10,114,12,0,0,8734,11,15,33,23,8634,67,45,2,4.316019006182734,196,598,21,-80.93379974365234,11,267,8188,99.91556549072266,120,324,172,213,20.26,7.83,6.85,11068.425715348209,8576.21631051582,27.6649040672703,27.1066290672703,4,2,6.058841836182216,5.356410818801214,22,9.7,9.6
5MVJ,49,9,12,3,48,4,9,117,12,0,0,8798,11,16,34,33,8695,69,46,2,4.320547851784497,196,612,23,-79.31428527832031,13,261,8253,99.79090881347656,130,310,182,199,19.83,7.83,7.06,10886.865017989872,8422.037451888995,27.36698175096332,26.79159175096332,4,2,5.903876117222726,5.520420860298268,21,9.62,9.6
5MX3,56,11,13,3,49,1,9,113,9,0,0,8770,11,20,30,29,8664,69,41,2,4.3189806157354615,185,615,25,-84.22554016113281,13,255,8199,96.25110626220703,131,332,158,208,28.14,7.83,7.44,10785.994615833668,8271.287796330025,27.090428900886838,26.48406890088684,4,2,6.022062770461238,5.352092635888612,24,9.53,9.6
5MYO,57,7,8,2,38,5,10,111,12,0,0,8415,5,19,28,14,8339,55,42,2,4.31779560308972,186,562,18,-77.4432373046875,6,254,7935,105.62360382080078,110,292,174,215,7.07,5.32,5.47,11408.795866316028,8956.454610804512,29.769117063441495,29.323312063441495,4,2,4.848982059542467,4.0583764010207535,15,9.5,9.3
5N2K,55,16,7,6,43,1,5,103,12,0,0,8788,3,15,34,44,8704,51,49,2,4.317110832954029,196,567,19,-83.4937744140625,10,269,8238,97.83110046386719,140,324,160,205,15.39,8.78,7.02,10607.149651908581,8066.330615221479,26.57276058832686,26.00063058832686,4,2,5.669486151649276,4.849865654014434,23,10,10
5N4G,53,13,13,3,52,0,9,111,15,0,0,8356,6,17,27,21,8258,67,42,1,4.3018752991862135,182,511,21,-81.1279067993164,5,238,7732,98.20442199707031,125,400,169,227,18.76,9.65,8.97,11139.048163165651,8921.394385868622,27.7881029183169,27.057047918316897,4,2,5.726488326861643,4.527593692108351,26,10.3,10.14
5N4J,58,5,8,8,39,4,11,95,9,0,0,8420,6,13,39,56,8336,57,39,2,4.2987173396674585,190,501,20,-78.54548645019531,14,269,7849,100.47927856445312,126,359,169,222,7.18,3.31,2.55,10279.575654706141,7723.430527989016,27.276043905791344,27.068218905791344,4,2,5.035874388764413,4.5255012104073895,13,9.1,9
5NIV,45,8,12,0,46,1,6,116,9,0,0,8935,1,20,34,35,8844,53,50,1,4.315022943480694,196,655,14,-80.64777374267578,18,262,8369,101.484375,135,339,172,205,10.17,6.83,5.94,10212.982014759982,7999.727248252024,27.240781489466436,26.756671489466434,4,2,5.597994872100773,5.257349553272234,20,10.02,9.64
5NYX,49,8,8,0,52,0,5,122,12,0,0,8609,0,13,32,41,8521,57,46,1,4.305985596468812,202,556,30,-81.2206039428711,15,272,8035,95.66669464111328,138,347,176,218,7.3,6.83,7.78,10314.914548915413,7909.26023646877,28.8626820926414,28.2286120926414,4,2,5.341784435221419,5.829230849839931,16,10,10
5OD8,53,7,9,0,45,3,4,116,12,6,0,8777,5,18,29,34,8689,55,51,2,4.320756522729862,193,566,24,-83.99017333984375,17,261,8239,97.323516845703125,132,316,172,223,1.09,8.3,7.7,10570.686563879615,8031.351517853996,28.97244953650313,28.34489953650313,4,2,6.046774092696741,4.9868131767998705,16,10.11,9.79
5ODB,50,17,9,3,54,3,12,108,21,0,0,8832,9,19,28,22,8722,76,42,2,4.31502490942029,194,565,21,-85.7226791381836,8,266,8257,99.43622589111328,130,333,183,220,14.15,2.63,2.91,10403.180642138692,7872.022287588184,27.29827346612224,27.06110846612224,8,2,4.376290568770739,4.1694957505139945,26,9,9
5OPY,48,14,10,0,49,2,5,116,12,0,0,8755,5,16,30,34,8657,60,60,2,4.305965733866362,199,616,30,-80.65044403076172,14,266,8150,99.83110046386719,151,354,170,217,8.51,2.13,1.99,10046.294271852285,7629.236555387951,26.015540097756098,25.853355097756097,4,2,5.57411216572993,4.619535588495433,24,8.2,8.4
5SZF,56,9,8,0,51,3,8,111,18,0,0,8891,2,17,23,96,8792,62,46,2,4.294429198065459,176,704,15,-82.66310119628906,20,256,8209,97.03599548339844,158,423,151,217,11.31,0.84,0.62,10292.229125851192,7909.534491260637,25.947939275086284,25.897409275086286,4,2,5.951629467081677,3.2083589853587573,17,7.55,7.89
5T0Y,56,9,8,0,51,3,8,111,18,0,0,8908,2,17,23,96,8809,62,46,2,4.293487876066457,175,707,17,-82.66310119628906,20,256,8222,97.03599548339844,159,426,151,218,12.09,0.84,0.62,10270.411269717299,7889.415238651786,25.987959464585625,25.937429464585627,4,2,5.948871021849047,3.2083589853587577,17,7.54,7.89
5T1D,53,17,10,4,39,0,6,108,12,0,0,8182,7,17,32,8,8100,52,44,2,4.314513566365192,175,552,15,-79.04113006591797,3,229,7664,96.3150405883789,131,303,150,216,17.16,0.57,0.47,10986.626530448593,8516.114139937163,26.401420903751525,26.363115903751524,4,2,5.892856276784983,5.017710705160223,27,7.21,7.34
5T1K,53,12,8,0,47,5,8,114,9,0,0,8545,3,16,33,46,8446,60,47,2,4.315166764189584,185,625,22,-82.84134674072266,19,250,7965,98.60088348388672,121,358,162,198,11.66,3.31,3.59,10570.234594988688,8229.170497474279,27.944918641195162,27.652333641195163,4,2,5.679019876433201,5.413601246362918,20,9,9
5T1L,58,13,9,0,50,4,7,107,12,0,0,8363,2,15,31,31,8265,61,43,1,4.317169675953605,184,588,21,-81.52555084228516,15,245,7826,101.06279754638672,126,312,157,209,9.62,3.31,2.89,10723.777623340271,8364.851203978635,28.483619628694502,28.248084628694503,4,2,5.770509938966445,5.428927012700678,22,9,9
5T1M,50,10,8,0,44,5,8,116,9,0,0,8427,2,16,34,35,8335,56,42,1,4.3195538151180735,186,600,19,-85.9444351196289,18,243,7905,97.42313385009766,121,308,164,206,11.45,3.31,2.98,10522.124961743204,8113.867932836247,28.44616704525781,28.20329704525781,4,2,5.6125279778506085,5.330441381459668,18,9,9
5T4Z,47,10,12,3,45,2,7,112,12,0,5,8684,1,20,34,69,8596,54,43,1,4.31151427913404,197,624,21,-85.52659606933594,12,262,8088,101.14549255371094,139,368,178,239,18.16,2.13,2.43,10656.359585708324,8268.24591111665,30.41439757950288,30.21635257950288,8,2,5.039075541621614,4.698047061049224,22,8.91,8.57
5TDN,49,8,7,0,44,2,5,112,15,0,0,8683,8,17,32,33,8599,58,47,1,4.315860877576874,191,571,23,-79.5813217163086,11,271,8172,97.05107879638672,119,307,177,222,13.23,4.4,4.36,10229.491684998347,7907.497116885426,25.66600504622885,25.31066504622885,4,2,5.776603943209438,5.1061157480036385,15,9.41,9.32
5TDO,47,9,7,0,41,2,6,114,16,0,0,8591,8,15,33,43,8504,56,42,1,4.322246537073681,190,548,24,-79.17110443115234,15,270,8061,99.70621490478516,133,309,168,217,12.04,4.4,4.43,10200.508745890182,7880.594194205017,25.553189507818747,25.192144507818746,4,2,5.866080784664179,5.014256259338715,16,9.58,9.32
5TDP,49,8,7,0,44,2,5,112,15,0,0,8669,8,17,32,33,8585,58,47,1,4.315760756719345,189,571,22,-79.5813217163086,11,271,8160,97.05107879638672,121,303,176,222,11.35,4.4,4.38,10233.958770084599,7910.5816232427715,25.639430214962523,25.282460214962523,4,2,5.781481061204501,5.106115748003638,15,9.56,9.32
5TF1,50,6,12,0,46,3,7,109,15,0,0,8550,7,19,28,43,8447,61,48,2,4.317285380116959,173,603,26,-82.06065368652344,24,243,7980,95.61222839355469,131,334,160,220,11.41,3.08,3.57,10241.58702224811,7832.946572294089,27.061238849984527,26.770283849984526,4,2,5.382540751018772,4.416178578780359,18,9.23,8.86
5TFS,43,6,9,0,39,4,7,116,15,0,0,8342,8,17,28,46,8256,55,50,2,4.323105969791417,175,572,27,-84.8155517578125,16,237,7804,96.23516845703125,130,320,160,207,7.01,8.07,7.56,10409.034236044665,7971.208218151159,26.359476817516974,25.743336817516973,4,2,5.539951859439243,5.181593654003403,15,10.22,9.73
5TGB,53,3,16,0,48,1,12,112,15,0,0,8961,9,12,30,109,8852,69,41,2,4.295122196183462,198,613,32,-82.2689208984375,21,266,8267,100.62118530273438,144,439,156,252,12.36,5.07,6.71,10297.356330622517,7864.189116026866,27.789356853040754,27.242491853040754,4,2,5.473693987044654,5.2641191334941695,19,9.89,9.32
5TH2,53,15,10,0,48,5,8,114,12,0,0,8596,3,17,30,36,8491,61,49,2,4.314049557933923,179,633,23,-82.654876708984375,19,243,8028,99.19780731201172,101,360,171,214,13.73,3.31,2.65,10646.619617618528,8246.031412540302,28.43747973904324,28.22150473904324,4,2,5.725173291925242,5.29831627238184,25,8.5,9
5TJD,57,9,7,4,32,0,4,98,15,0,0,8024,0,13,33,35,7966,36,51,1,4.297921236291127,190,527,19,-81.42681121826172,6,269,7464,93.205902099609375,129,372,161,221,3.47,4.06,3.77,10641.905732281908,8082.288777646668,30.748923253477265,30.441668253477264,4,2,5.138207930047141,4.77105863719191,16,9.2,9.2
5TLJ,56,8,10,4,56,4,11,108,9,0,0,9027,8,21,28,43,8918,76,40,2,4.293654591780215,198,621,27,-81.6566390991211,15,278,8369,101.2880630493164,136,411,171,250,16.37,6.89,7.59,10380.101215297746,7914.8474492891455,26.43269093192653,25.81410593192653,4,2,6.088080253508787,4.72561232229855,18,9.97,9.62
5TPL,61,15,9,5,42,5,15,107,9,0,0,8555,5,18,34,36,8451,63,49,2,4.319060198714202,175,536,14,-88.32695007324219,17,249,7978,90.00770568847656,129,342,172,217,6.96,5.4,5.11,11141.571850121794,8589.807648781618,29.135041201770868,28.71857620177087,4,2,5.36832557978509,3.9501074918671404,24,9.8,9.5
5TPP,55,11,10,7,58,1,13,109,12,0,0,8969,3,13,38,45,8856,74,57,3,4.309377857063218,197,561,13,-83.2474594116211,18,269,8353,96.48118591308594,137,363,180,229,10.21,1.12,0.3,10831.368589689444,8401.914573976883,29.972863781932514,29.948413781932512,12,3,4.446760613146203,4.151464528522344,21,7.28,7.61
5TQA,55,12,9,7,56,1,17,109,12,0,0,9014,7,13,38,41,8897,80,57,3,4.305460394941202,197,547,15,-83.2474594116211,16,274,8379,96.48118591308594,137,378,185,234,6.83,4.63,4.73,10884.857284708947,8359.781961125786,28.688376448390837,28.30288144839084,12,3,4.28895110718693,3.2787803095706316,21,9.6,9.3
5TR8,53,13,13,0,47,5,9,114,9,0,0,8540,4,25,25,74,8438,61,37,2,4.317936768149883,183,597,32,-83.9721450805664,15,255,7977,96.85840606689453,123,336,158,194,11.58,2.33,1.91,11165.261267968224,8785.923090767175,26.234420509272628,26.07875550927263,4,2,5.58524908214113,4.494954563379978,26,8.52,8.47
5TRP,58,14,13,3,46,0,12,111,9,0,0,8937,6,22,30,55,8819,64,43,2,4.302838760210362,183,591,39,-83.50772857666016,27,264,8244,95.083282470703125,160,413,162,225,20.54,5.28,5.99,11180.96590159581,8727.873318712594,28.512527133869515,28.024342133869514,4,2,4.955222871138944,4.616279993630104,27,9.72,9.23
5U0R,56,16,9,8,53,0,12,110,15,0,0,8868,10,13,32,30,8755,75,41,2,4.315452187640956,193,555,14,-81.50299072265625,13,275,8283,97.42817687988281,151,319,173,202,13.2,4.38,4.05,10719.516045029228,8154.210251085893,29.328622964315432,28.99854796431543,8,2,4.9755613624603665,3.7894551921147004,25,9.57,9.14
5U15,55,18,9,5,51,4,13,112,12,0,0,8994,10,13,37,34,8880,75,49,2,4.317837447187014,200,545,23,-84.8260726928711,12,274,8400,96.51024627685547,135,343,181,214,7.72,5.38,5.06,10714.492922382275,8140.953635267502,29.083660105579135,28.671270105579136,8,2,4.939452567479884,3.780216184620089,27,9.8,9.3
5U3D,58,10,5,0,41,2,7,108,15,0,0,8627,6,14,29,26,8547,55,50,2,4.317827750086936,199,549,25,-78.62542724609375,10,272,8070,102.98839569091797,135,340,167,222,9.98,2.31,2.21,10323.06748366367,7816.598556570746,25.379125642003633,25.199010642003632,4,2,5.72203287953207,4.713673805367518,15,8.6,8.5
5U3P,65,17,11,3,47,4,7,111,18,0,0,9221,9,16,27,24,9120,64,44,1,4.32263962693851,204,635,32,-78.0816421508789,9,283,8638,100.63248443603516,132,349,180,211,15.85,6.32,7.36,11587.975941442226,8980.6014485235,30.07635858139946,29.47651858139946,4,2,5.51375654443532,4.617651218280813,28,9.84,9.45
5U4R,57,11,9,0,48,6,10,113,15,0,0,9144,4,20,32,42,9050,64,46,2,4.301102362204724,203,663,27,-85.85147857666016,10,289,8496,96.71055603027344,149,403,176,228,12.9,4.32,4.02,10868.190471340637,8267.848656805063,25.706692512620236,25.379062512620237,4,2,5.345495667459288,4.430865344174146,20,9.42,9.14
5U5F,49,11,5,1,39,3,8,119,12,0,0,8771,7,16,29,22,8690,55,50,2,4.313534374643711,193,561,24,-82.846466064453125,10,279,8203,100.66948699951172,148,337,171,246,6.27,2.31,2.2,10353.792913680798,7880.098559141032,25.477219275897593,25.29791927589759,4,2,5.482681245206682,4.366737991707308,16,8.55,8.49
5U5M,49,11,5,1,39,3,8,119,12,0,0,8795,7,16,29,25,8714,55,50,2,4.311780557134735,195,553,24,-82.846466064453125,10,280,8216,100.66948699951172,150,346,171,253,8.37,2.31,2.33,10334.928866384667,7857.673865600603,25.48405811875459,25.29416311875459,4,2,5.482681245206682,4.366737991707307,16,8.6,8.5
5U6A,49,7,5,0,43,2,6,119,15,0,0,8714,7,15,27,24,8634,57,48,2,4.3141852191875145,197,563,25,-83.6782455444336,11,272,8171,103.17510223388672,127,334,176,225,6.64,2.31,2.12,10265.582604905238,7757.65814291987,25.342731941813998,25.169951941814,4,2,5.575456149766288,4.421966071240934,12,8.5,8.5
5UBY,55,5,10,3,47,0,6,106,9,0,0,8425,0,16,39,41,8346,53,40,1,4.302112759643917,188,510,26,-84.78730773925781,11,269,7855,99.83905029296875,121,369,164,239,6.12,2.64,2.3,10933.055900383004,8378.16837197977,28.546271633225135,28.358821633225137,4,2,5.313788684739235,4.5517884503202835,15,9.18,8.85
5UBZ,50,8,9,5,42,0,6,113,18,0,0,8680,1,18,32,24,8603,49,41,2,4.298963133640554,190,550,16,-86.00340270996094,11,260,8086,92.62457275390625,128,387,169,237,12.27,7.6,7.24,11171.985846200889,8631.843003212378,30.274127201273973,29.684067201273972,8,2,4.6972192267878325,4.718392947258669,17,10.13,9.55
5UEL,58,6,10,4,47,4,10,114,12,0,0,9044,9,17,33,29,8951,68,43,2,4.312357363998231,184,561,39,-78.260528564453125,9,267,8439,100.58235931396484,137,373,161,220,13.14,8.27,7.56,10800.470128259058,8004.08584333361,25.796824436621456,25.180684436621455,4,2,5.741376246641091,4.718858827157462,16,10.12,9.67
5UIX,50,12,10,1,41,2,8,122,12,0,0,9233,6,19,33,67,9143,56,41,2,4.295133759341493,197,649,31,-82.4806137084961,12,275,8538,95.18268585205078,134,469,162,244,17.96,5.07,5.23,11429.761066431778,8866.365507895947,28.694898531006867,28.268653531006866,4,2,5.927740328263858,4.824648544259473,22,9.22,9.19
5UKN,48,12,9,5,41,0,7,114,6,4,0,9010,0,15,41,84,8917,48,49,1,4.312846836847946,196,639,23,-83.33349609375,24,278,8422,94.39908599853516,145,349,174,223,11.78,2.15,2.87,10293.354121721743,7780.473006578881,28.764984477343095,28.531079477343095,4,2,4.527807671198865,4.590573185988283,21,9,9
5UKO,47,13,11,3,42,0,4,115,6,4,0,8985,1,19,39,90,8885,47,37,1,4.313446855870896,199,633,22,-81.59439849853516,29,271,8382,92.27811431884766,144,358,173,235,19.53,3.3,3.42,10242.320457402695,7811.855899721255,29.384199910691024,29.105469910691024,4,2,4.840146678537137,5.041053331319125,24,9,9
5UKP,44,10,8,5,40,0,4,119,9,0,0,9080,1,14,41,76,8994,45,49,2,4.311769823788547,202,639,25,-83.34912109375,23,277,8492,91.875885009765625,140,360,184,234,13.35,1.4,1.22,10083.475131829438,7576.984954260625,28.941310213395646,28.841880213395644,4,2,4.856867913141809,4.933523226764749,18,8.2,8.3
5UKQ,45,11,10,5,38,0,5,118,12,4,0,9427,2,14,36,81,9339,45,65,2,4.288300625861886,206,663,17,-83.05000305175781,22,291,8739,90.972198486328125,146,452,202,284,15.83,1.55,0.61,10177.447307964258,7822.9074081968065,29.363735391794414,29.314020391794415,4,2,4.538419938967402,4.670389607365826,21,7.4,8
5UR8,64,8,9,3,57,4,10,100,12,0,0,9085,2,17,31,22,8989,70,49,2,4.313903137039075,189,632,21,-73.9740219116211,9,258,8504,106.52108764648438,143,340,176,212,11.38,5.32,5.03,10407.544732590899,8024.793734929571,26.861471584242015,26.451526584242014,4,2,5.056310738041056,4.382748180516894,17,9.62,9.38
5V7R,50,7,11,1,51,4,10,114,9,0,0,8832,4,20,32,57,8734,65,43,1,4.313936820652174,193,577,18,-83.22745513916016,15,263,8253,99.18585205078125,119,361,154,208,16.29,5.07,4.9,10353.112309468015,7925.428411001726,26.111581999742686,25.712231999742688,4,2,5.959463060763104,4.309597611669017,18,9.56,9.42
5V7U,61,4,12,2,45,2,7,107,12,0,0,8702,9,23,25,36,8613,62,42,2,4.314584003677316,193,537,27,-74.13697052001953,11,265,8129,102.454345703125,136,346,165,203,9.35,9.02,8,11229.440252689366,8603.353778153216,26.517474429805834,25.865474429805833,12,3,6.106282471854965,3.5850041146582523,16,10.04,9.6
5VGA,49,4,11,2,45,4,11,113,9,0,0,8917,5,25,30,28,8831,62,53,2,4.296239766737692,194,559,23,-81.39692687988281,9,270,8256,94.35307312011719,138,435,167,251,9.16,6.07,5.91,10516.445634146161,8003.321025846721,24.316678061683653,23.835013061683654,4,2,5.284685074730015,4.365116053980144,15,9.49,9.35
5VH3,48,9,11,0,44,1,8,117,15,0,0,8883,4,18,29,27,8793,56,52,2,4.308721152763706,216,546,44,-81.4422836303711,14,294,8286,98.22026062011719,139,366,165,231,10.73,-0.19,0.57,10712.94881727205,8284.957034530553,26.983385612240873,26.93693061224087,4,2,4.991338502262946,5.010585722757399,20,7.27,6.92
5VH4,54,10,12,0,50,1,9,114,12,0,0,8896,4,17,27,26,8799,63,50,2,4.314786420863309,208,569,41,-77.92767333984375,12,281,8332,98.19867706298828,134,331,178,196,15.92,-0.19,0.55,10588.243809709837,8182.783878499388,26.284931447864253,26.240106447864253,4,2,4.902138873010229,5.199156164853355,22,7.24,6.92
5VKK,52,14,11,2,44,2,8,114,12,0,0,8779,5,16,31,107,8672,58,48,2,4.308282264494816,179,573,10,-86.5255355834961,24,246,8173,93.51934814453125,149,348,174,246,8.71,5.55,4.6,10910.640954899409,8599.426880721356,27.15194604906647,26.77704604906647,4,2,6.33080276429491,4.152141947246382,25,9.63,9.27
5VR9,50,6,10,0,36,4,10,122,9,0,0,8353,11,13,33,65,8261,58,47,2,4.306481503651383,180,571,23,-82.37223052978516,18,247,7772,102.68193817138672,136,351,154,217,15.31,2.55,2.6,11384.805655666647,8832.20894578656,28.56618222434847,28.35428222434847,4,2,5.676491205560684,4.716656896446644,16,8.45,8.46
5VSH,47,7,13,1,49,6,11,117,12,0,0,8668,3,16,33,54,8565,65,53,2,4.311189432395017,192,580,19,-81.1925048828125,18,262,8086,95.07300567626953,117,360,167,230,16.83,3.82,6.06,10750.23182103748,8367.363289063518,27.66708614247721,27.17319614247721,4,2,5.541478735630729,5.357293225028343,20,9.6,9.1
5VSI,49,8,10,0,36,4,10,122,9,0,0,8329,11,13,33,65,8235,58,46,2,4.307032056669468,178,573,23,-82.309722900390625,18,244,7748,102.68672943115234,137,348,154,217,15.71,2.55,2.46,11257.35937222935,8701.64203109677,28.337835249366595,28.137345249366597,4,2,5.676491205560684,4.716656896446644,18,8.4,8.5
5VVF,56,11,10,0,42,3,7,113,18,0,0,8917,4,26,27,42,8829,54,40,2,4.319123023438376,187,620,23,-79.26124572753906,13,263,8339,97.935394287109375,137,351,165,215,17.25,3.56,4.04,11739.448652752699,9086.267810114967,30.0953522296675,29.7660922296675,4,2,5.032390084058043,4.515474565521176,21,9.19,8.94
5VZX,55,8,7,4,48,0,4,107,9,0,0,8104,4,23,26,15,8026,56,34,2,4.319942003948667,185,542,30,-81.07633972167969,7,249,7602,94.42992401123047,149,273,170,211,-0.41,2.31,2.14,10654.074152394169,8057.8884385119845,27.447237290221494,27.272827290221493,4,2,4.807236508233727,4.540814501030111,15,8.58,8.51
5W24,45,8,8,0,45,3,6,122,9,0,0,8610,4,16,37,27,8531,56,54,2,4.309680603948897,182,571,16,-83.78382873535156,7,248,8076,99.2855453491211,128,325,192,238,17.27,-4.34,-4.09,10674.411445977878,8226.89420379464,28.01959512438727,28.35293012438727,4,2,5.917885635878101,4.229619027004903,16,5.5,5.2
5W6C,53,9,11,6,43,0,5,108,18,0,0,9210,5,23,29,77,9107,53,48,2,4.30443539630836,203,620,19,-84.82826232910156,30,292,8583,93.68230438232422,132,390,198,254,5.92,0.54,0.14,10404.648370263814,7809.6805773805045,29.299414605461678,29.288004605461676,4,2,5.0481670494971045,5.0208992832814845,20,7.1,7.33
5WAW,53,9,9,1,40,2,9,110,15,0,0,8402,4,21,27,33,8319,53,35,2,4.327522018567008,180,566,21,-82.26777648925781,12,247,7912,97.91011047363281,115,290,150,196,11.84,2.55,2.03,10565.991813174232,8009.957934614499,28.435528804500187,28.27008380450019,4,2,4.715917455842767,4.4808033626868244,18,8.53,8.52
5WCA,57,9,6,3,48,1,8,114,15,0,0,8712,12,18,26,17,8621,68,52,2,4.3143606519742885,195,520,27,-82.73345947265625,8,277,8157,102.51801300048828,134,328,188,221,9.36,7.39,7.04,10841.02830671481,8144.949733543451,28.861096336247687,28.287336336247687,8,2,4.767502286258939,4.78141003225348,15,10.01,9.63
5WCC,53,13,9,3,39,0,5,109,12,0,0,8306,3,21,28,34,8227,47,50,2,4.307518661208765,177,533,24,-83.02124786376953,10,262,7743,97.50309753417969,134,348,170,222,7.23,3.4,3.31,10812.340723098394,8226.652825799332,28.377530395829925,28.107765395829926,4,2,3.9908376266167727,4.380779302069824,22,9.33,9.15
5WCD,58,7,9,5,49,1,7,106,12,0,0,8926,6,19,32,43,8839,62,45,2,4.3074142953170504,200,613,29,-80.44786071777344,9,281,8357,92.18878173828125,124,356,171,213,13.82,3.4,4.14,10706.19332916878,8143.784817379007,27.39816431295933,27.060754312959332,4,2,4.4372598385068045,4.420951226679961,16,9.6,9.3
5WEQ,47,13,10,0,43,0,4,123,6,0,0,8493,5,19,35,63,8396,52,40,1,4.324831037324855,185,603,19,-82.586517333984375,22,249,7964,97.71173858642578,129,302,174,195,1.72,1.91,1.92,10864.066485938089,8451.505813860304,31.90083281633089,31.744352816330892,4,2,5.962335070507067,5.374259025355107,23,9,9
5WHJ,57,18,9,6,41,2,9,103,18,0,0,8292,5,13,28,18,8202,56,36,2,4.317190062711048,194,507,19,-82.47025299072266,7,262,7771,94.47509765625,120,309,160,214,5.37,2.16,2.09,10305.57434548173,7584.1908968227,27.25026358140306,27.07992858140306,4,2,3.664014449781452,3.8678602099328443,27,9.14,8.89
5WKZ,52,9,8,5,41,3,8,111,15,0,0,8486,11,14,33,17,8404,61,48,2,4.315525571529578,193,546,15,-85.6434555053711,4,269,7961,95.47911071777344,139,302,174,201,7.88,4.16,3.93,10573.688172510338,7891.886810424121,28.552428386076016,28.232133386076015,4,2,4.9242096987605555,4.325730072909836,17,9.7,9.4
5WL2,50,18,9,5,34,0,5,106,15,0,0,8189,9,15,36,20,8105,48,55,1,4.303262913664672,194,493,17,-86.77223205566406,9,271,7643,91.2541732788086,113,348,170,217,6.96,-1.84,-2.11,10757.688850762413,8152.854604852581,28.34302083515717,28.51498583515717,4,2,6.247853762490675,4.228262387676886,27,5.26,5.43
5WTG,57,10,13,0,46,5,11,109,9,0,0,9248,7,18,33,87,9149,65,41,2,4.294569636678201,201,610,38,-82.52655029296875,11,286,8558,95.68848419189453,146,443,193,259,21.34,6.07,6.17,10078.071132935698,7523.794475908558,27.22686407631077,26.724009076310768,4,2,5.9825008539586655,4.738533972970058,23,9.7,9.4
5WUV,51,7,7,1,48,6,13,114,12,0,0,8669,8,17,30,40,8571,71,45,2,4.3127269581266585,185,587,17,-81.151092529296875,13,264,8115,97.90132904052734,139,315,164,208,5.94,2.83,3.25,10355.885175647672,8054.975401140076,27.973630044998945,27.708755044998945,4,2,4.936989428817832,4.71745505652613,14,9.04,8.81
5X4G,49,8,13,1,41,1,6,108,15,0,0,8480,4,18,31,55,8393,51,39,2,4.315115566037736,187,545,25,-81.08873748779297,15,255,7928,92.223846435546875,127,336,147,223,16.13,1.33,1.76,10569.937009801468,8301.100539313818,26.14479571182075,26.00135571182075,4,2,4.939065893959688,5.39178447181194,21,8,8
5X8L,48,7,7,0,43,3,8,118,15,0,0,8447,2,16,28,64,8363,53,51,2,4.310570616787026,185,579,28,-84.10399627685547,17,255,7862,97.5257797241211,135,364,170,222,4.16,3.55,2.9,10315.310273610583,7906.975764538621,26.788321918264824,26.551971918264822,4,2,5.669056282061013,4.743124722903134,14,9.04,8.9
5X8M,48,11,8,0,51,5,12,115,15,0,0,9000,3,21,28,28,8899,67,44,1,4.3197222222222225,200,588,28,-81.83880615234375,15,276,8465,92.4378890991211,117,316,160,212,11.18,2.93,4.05,10367.371646900927,8003.113861846586,25.085405332787555,24.755330332787555,4,2,4.51176347814702,4.8888955912704954,19,9.62,9.18
